Force: -0.7600691787035517
Flowrate: 0.013941223012651077
Power: 0.25693674012315937
r [m]       	vel [m/s]   	Tau [N/m²]  	
    0.108650	    0.130835	   -110.1954	
    0.108675	    0.130617	   -110.2169	
    0.108700	    0.130398	   -110.2384	
    0.108725	    0.130180	   -110.2600	
    0.108750	    0.129961	   -110.2815	
    0.108775	    0.129742	   -110.3030	
    0.108800	    0.129523	   -110.3245	
    0.108825	    0.129305	   -110.3460	
    0.108850	    0.129086	   -110.3675	
    0.108875	    0.128867	   -110.3890	
    0.108900	    0.128648	   -110.4105	
    0.108925	    0.128428	   -110.4320	
    0.108950	    0.128209	   -110.4535	
    0.108975	    0.127990	   -110.4750	
    0.109000	    0.127771	   -110.4965	
    0.109025	    0.127551	   -110.5180	
    0.109050	    0.127332	   -110.5395	
    0.109075	    0.127112	   -110.5610	
    0.109100	    0.126893	   -110.5825	
    0.109125	    0.126673	   -110.6040	
    0.109150	    0.126453	   -110.6255	
    0.109175	    0.126234	   -110.6469	
    0.109200	    0.126014	   -110.6684	
    0.109225	    0.125794	   -110.6899	
    0.109250	    0.125574	   -110.7114	
    0.109275	    0.125354	   -110.7329	
    0.109300	    0.125134	   -110.7544	
    0.109325	    0.124914	   -110.7758	
    0.109350	    0.124694	   -110.7973	
    0.109375	    0.124473	   -110.8188	
    0.109400	    0.124253	   -110.8403	
    0.109425	    0.124033	   -110.8618	
    0.109450	    0.123812	   -110.8832	
    0.109475	    0.123592	   -110.9047	
    0.109500	    0.123371	   -110.9262	
    0.109525	    0.123151	   -110.9476	
    0.109550	    0.122930	   -110.9691	
    0.109575	    0.122709	   -110.9906	
    0.109600	    0.122488	   -111.0120	
    0.109625	    0.122268	   -111.0335	
    0.109650	    0.122047	   -111.0550	
    0.109675	    0.121826	   -111.0764	
    0.109700	    0.121605	   -111.0979	
    0.109725	    0.121383	   -111.1193	
    0.109750	    0.121162	   -111.1408	
    0.109775	    0.120941	   -111.1623	
    0.109800	    0.120720	   -111.1837	
    0.109825	    0.120498	   -111.2052	
    0.109850	    0.120277	   -111.2266	
    0.109875	    0.120055	   -111.2481	
    0.109900	    0.119834	   -111.2695	
    0.109925	    0.119612	   -111.2910	
    0.109950	    0.119390	   -111.3124	
    0.109975	    0.119169	   -111.3339	
    0.110000	    0.118947	   -111.3553	
    0.110025	    0.118725	   -111.3768	
    0.110050	    0.118503	   -111.3982	
    0.110075	    0.118281	   -111.4196	
    0.110100	    0.118059	   -111.4411	
    0.110125	    0.117837	   -111.4625	
    0.110150	    0.117615	   -111.4840	
    0.110175	    0.117392	   -111.5054	
    0.110200	    0.117170	   -111.5268	
    0.110225	    0.116948	   -111.5483	
    0.110250	    0.116725	   -111.5697	
    0.110275	    0.116503	   -111.5911	
    0.110300	    0.116280	   -111.6125	
    0.110325	    0.116057	   -111.6340	
    0.110350	    0.115835	   -111.6554	
    0.110375	    0.115612	   -111.6768	
    0.110400	    0.115389	   -111.6983	
    0.110425	    0.115166	   -111.7197	
    0.110450	    0.114943	   -111.7411	
    0.110475	    0.114720	   -111.7625	
    0.110500	    0.114497	   -111.7839	
    0.110525	    0.114274	   -111.8054	
    0.110550	    0.114051	   -111.8268	
    0.110575	    0.113828	   -111.8482	
    0.110600	    0.113604	   -111.8696	
    0.110625	    0.113381	   -111.8910	
    0.110650	    0.113157	   -111.9124	
    0.110675	    0.112934	   -111.9338	
    0.110700	    0.112710	   -111.9552	
    0.110725	    0.112487	   -111.9766	
    0.110750	    0.112263	   -111.9980	
    0.110775	    0.112039	   -112.0195	
    0.110800	    0.111815	   -112.0409	
    0.110825	    0.111591	   -112.0623	
    0.110850	    0.111367	   -112.0837	
    0.110875	    0.111143	   -112.1051	
    0.110900	    0.110919	   -112.1265	
    0.110925	    0.110695	   -112.1479	
    0.110950	    0.110471	   -112.1692	
    0.110975	    0.110247	   -112.1906	
    0.111000	    0.110022	   -112.2120	
    0.111025	    0.109798	   -112.2334	
    0.111050	    0.109573	   -112.2548	
    0.111075	    0.109349	   -112.2762	
    0.111100	    0.109124	   -112.2976	
    0.111125	    0.108900	   -112.3190	
    0.111150	    0.108675	   -112.3404	
    0.111175	    0.108450	   -112.3617	
    0.111200	    0.108225	   -112.3831	
    0.111225	    0.108000	   -112.4045	
    0.111250	    0.107775	   -112.4259	
    0.111275	    0.107550	   -112.4473	
    0.111300	    0.107325	   -112.4686	
    0.111325	    0.107100	   -112.4900	
    0.111350	    0.106875	   -112.5114	
    0.111375	    0.106650	   -112.5328	
    0.111400	    0.106424	   -112.5541	
    0.111425	    0.106199	   -112.5755	
    0.111450	    0.105973	   -112.5969	
    0.111475	    0.105748	   -112.6183	
    0.111500	    0.105522	   -112.6396	
    0.111525	    0.105297	   -112.6610	
    0.111550	    0.105071	   -112.6823	
    0.111575	    0.104845	   -112.7037	
    0.111600	    0.104619	   -112.7251	
    0.111625	    0.104393	   -112.7464	
    0.111650	    0.104167	   -112.7678	
    0.111675	    0.103941	   -112.7892	
    0.111700	    0.103715	   -112.8105	
    0.111725	    0.103489	   -112.8319	
    0.111750	    0.103263	   -112.8532	
    0.111775	    0.103036	   -112.8746	
    0.111800	    0.102810	   -112.8959	
    0.111825	    0.102584	   -112.9173	
    0.111850	    0.102357	   -112.9386	
    0.111875	    0.102130	   -112.9600	
    0.111900	    0.101904	   -112.9813	
    0.111925	    0.101677	   -113.0027	
    0.111950	    0.101450	   -113.0240	
    0.111975	    0.101224	   -113.0453	
    0.112000	    0.100997	   -113.0667	
    0.112025	    0.100770	   -113.0880	
    0.112050	    0.100543	   -113.1094	
    0.112075	    0.100316	   -113.1307	
    0.112100	    0.100089	   -113.1520	
    0.112125	    0.099861	   -113.1734	
    0.112150	    0.099634	   -113.1947	
    0.112175	    0.099407	   -113.2160	
    0.112200	    0.099179	   -113.2374	
    0.112225	    0.098952	   -113.2587	
    0.112250	    0.098724	   -113.2800	
    0.112275	    0.098497	   -113.3014	
    0.112300	    0.098269	   -113.3227	
    0.112325	    0.098042	   -113.3440	
    0.112350	    0.097814	   -113.3653	
    0.112375	    0.097586	   -113.3867	
    0.112400	    0.097358	   -113.4080	
    0.112425	    0.097130	   -113.4293	
    0.112450	    0.096902	   -113.4506	
    0.112475	    0.096674	   -113.4719	
    0.112500	    0.096446	   -113.4933	
    0.112525	    0.096218	   -113.5146	
    0.112550	    0.095989	   -113.5359	
    0.112575	    0.095761	   -113.5572	
    0.112600	    0.095533	   -113.5785	
    0.112625	    0.095304	   -113.5998	
    0.112650	    0.095076	   -113.6211	
    0.112675	    0.094847	   -113.6424	
    0.112700	    0.094618	   -113.6637	
    0.112725	    0.094390	   -113.6850	
    0.112750	    0.094161	   -113.7064	
    0.112775	    0.093932	   -113.7277	
    0.112800	    0.093703	   -113.7490	
    0.112825	    0.093474	   -113.7703	
    0.112850	    0.093245	   -113.7916	
    0.112875	    0.093016	   -113.8129	
    0.112900	    0.092787	   -113.8341	
    0.112925	    0.092558	   -113.8554	
    0.112950	    0.092328	   -113.8767	
    0.112975	    0.092099	   -113.8980	
    0.113000	    0.091870	   -113.9193	
    0.113025	    0.091640	   -113.9406	
    0.113050	    0.091410	   -113.9619	
    0.113075	    0.091181	   -113.9832	
    0.113100	    0.090951	   -114.0045	
    0.113125	    0.090721	   -114.0258	
    0.113150	    0.090492	   -114.0470	
    0.113175	    0.090262	   -114.0683	
    0.113200	    0.090032	   -114.0896	
    0.113225	    0.089802	   -114.1109	
    0.113250	    0.089572	   -114.1322	
    0.113275	    0.089342	   -114.1534	
    0.113300	    0.089111	   -114.1747	
    0.113325	    0.088881	   -114.1960	
    0.113350	    0.088651	   -114.2173	
    0.113375	    0.088420	   -114.2385	
    0.113400	    0.088190	   -114.2598	
    0.113425	    0.087960	   -114.2811	
    0.113450	    0.087729	   -114.3023	
    0.113475	    0.087498	   -114.3236	
    0.113500	    0.087268	   -114.3449	
    0.113525	    0.087037	   -114.3661	
    0.113550	    0.086806	   -114.3874	
    0.113575	    0.086575	   -114.4087	
    0.113600	    0.086344	   -114.4299	
    0.113625	    0.086113	   -114.4512	
    0.113650	    0.085882	   -114.4725	
    0.113675	    0.085651	   -114.4937	
    0.113700	    0.085420	   -114.5150	
    0.113725	    0.085188	   -114.5362	
    0.113750	    0.084957	   -114.5575	
    0.113775	    0.084726	   -114.5787	
    0.113800	    0.084494	   -114.6000	
    0.113825	    0.084263	   -114.6212	
    0.113850	    0.084031	   -114.6425	
    0.113875	    0.083799	   -114.6637	
    0.113900	    0.083568	   -114.6850	
    0.113925	    0.083336	   -114.7062	
    0.113950	    0.083104	   -114.7275	
    0.113975	    0.082872	   -114.7487	
    0.114000	    0.082640	   -114.7699	
    0.114025	    0.082408	   -114.7912	
    0.114050	    0.082176	   -114.8124	
    0.114075	    0.081944	   -114.8337	
    0.114100	    0.081712	   -114.8549	
    0.114125	    0.081479	   -114.8761	
    0.114150	    0.081247	   -114.8974	
    0.114175	    0.081015	   -114.9186	
    0.114200	    0.080782	   -114.9398	
    0.114225	    0.080549	   -114.9611	
    0.114250	    0.080317	   -114.9823	
    0.114275	    0.080084	   -115.0035	
    0.114300	    0.079851	   -115.0248	
    0.114325	    0.079619	   -115.0460	
    0.114350	    0.079386	   -115.0672	
    0.114375	    0.079153	   -115.0884	
    0.114400	    0.078920	   -115.1096	
    0.114425	    0.078687	   -115.1309	
    0.114450	    0.078454	   -115.1521	
    0.114475	    0.078220	   -115.1733	
    0.114500	    0.077987	   -115.1945	
    0.114525	    0.077754	   -115.2157	
    0.114550	    0.077520	   -115.2370	
    0.114575	    0.077287	   -115.2582	
    0.114600	    0.077053	   -115.2794	
    0.114625	    0.076820	   -115.3006	
    0.114650	    0.076586	   -115.3218	
    0.114675	    0.076352	   -115.3430	
    0.114700	    0.076119	   -115.3642	
    0.114725	    0.075885	   -115.3854	
    0.114750	    0.075651	   -115.4066	
    0.114775	    0.075417	   -115.4278	
    0.114800	    0.075183	   -115.4490	
    0.114825	    0.074949	   -115.4702	
    0.114850	    0.074715	   -115.4914	
    0.114875	    0.074480	   -115.5126	
    0.114900	    0.074246	   -115.5338	
    0.114925	    0.074012	   -115.5550	
    0.114950	    0.073777	   -115.5762	
    0.114975	    0.073543	   -115.5974	
    0.115000	    0.073308	   -115.6186	
    0.115025	    0.073074	   -115.6398	
    0.115050	    0.072839	   -115.6610	
    0.115075	    0.072604	   -115.6822	
    0.115100	    0.072369	   -115.7034	
    0.115125	    0.072135	   -115.7246	
    0.115150	    0.071900	   -115.7457	
    0.115175	    0.071665	   -115.7669	
    0.115200	    0.071430	   -115.7881	
    0.115225	    0.071194	   -115.8093	
    0.115250	    0.070959	   -115.8305	
    0.115275	    0.070724	   -115.8517	
    0.115300	    0.070489	   -115.8728	
    0.115325	    0.070253	   -115.8940	
    0.115350	    0.070018	   -115.9152	
    0.115375	    0.069782	   -115.9364	
    0.115400	    0.069547	   -115.9575	
    0.115425	    0.069311	   -115.9787	
    0.115450	    0.069075	   -115.9999	
    0.115475	    0.068840	   -116.0210	
    0.115500	    0.068604	   -116.0422	
    0.115525	    0.068368	   -116.0634	
    0.115550	    0.068132	   -116.0846	
    0.115575	    0.067896	   -116.1057	
    0.115600	    0.067660	   -116.1269	
    0.115625	    0.067424	   -116.1480	
    0.115650	    0.067187	   -116.1692	
    0.115675	    0.066951	   -116.1904	
    0.115700	    0.066715	   -116.2115	
    0.115725	    0.066478	   -116.2327	
    0.115750	    0.066242	   -116.2538	
    0.115775	    0.066005	   -116.2750	
    0.115800	    0.065769	   -116.2961	
    0.115825	    0.065532	   -116.3173	
    0.115850	    0.065295	   -116.3385	
    0.115875	    0.065058	   -116.3596	
    0.115900	    0.064821	   -116.3808	
    0.115925	    0.064585	   -116.4019	
    0.115950	    0.064348	   -116.4231	
    0.115975	    0.064110	   -116.4442	
    0.116000	    0.063873	   -116.4653	
    0.116025	    0.063636	   -116.4865	
    0.116050	    0.063399	   -116.5076	
    0.116075	    0.063162	   -116.5288	
    0.116100	    0.062924	   -116.5499	
    0.116125	    0.062687	   -116.5710	
    0.116150	    0.062449	   -116.5922	
    0.116175	    0.062212	   -116.6133	
    0.116200	    0.061974	   -116.6345	
    0.116225	    0.061736	   -116.6556	
    0.116250	    0.061498	   -116.6767	
    0.116275	    0.061261	   -116.6979	
    0.116300	    0.061023	   -116.7190	
    0.116325	    0.060785	   -116.7401	
    0.116350	    0.060547	   -116.7612	
    0.116375	    0.060309	   -116.7824	
    0.116400	    0.060070	   -116.8035	
    0.116425	    0.059832	   -116.8246	
    0.116450	    0.059594	   -116.8457	
    0.116475	    0.059355	   -116.8669	
    0.116500	    0.059117	   -116.8880	
    0.116525	    0.058879	   -116.9091	
    0.116550	    0.058640	   -116.9302	
    0.116575	    0.058401	   -116.9513	
    0.116600	    0.058163	   -116.9725	
    0.116625	    0.057924	   -116.9936	
    0.116650	    0.057685	   -117.0147	
    0.116675	    0.057446	   -117.0358	
    0.116700	    0.057207	   -117.0569	
    0.116725	    0.056968	   -117.0780	
    0.116750	    0.056729	   -117.0991	
    0.116775	    0.056490	   -117.1202	
    0.116800	    0.056251	   -117.1414	
    0.116825	    0.056012	   -117.1625	
    0.116850	    0.055772	   -117.1836	
    0.116875	    0.055533	   -117.2047	
    0.116900	    0.055293	   -117.2258	
    0.116925	    0.055054	   -117.2469	
    0.116950	    0.054814	   -117.2680	
    0.116975	    0.054575	   -117.2891	
    0.117000	    0.054335	   -117.3102	
    0.117025	    0.054095	   -117.3313	
    0.117050	    0.053855	   -117.3524	
    0.117075	    0.053615	   -117.3735	
    0.117100	    0.053375	   -117.3945	
    0.117125	    0.053135	   -117.4156	
    0.117150	    0.052895	   -117.4367	
    0.117175	    0.052655	   -117.4578	
    0.117200	    0.052415	   -117.4789	
    0.117225	    0.052174	   -117.5000	
    0.117250	    0.051934	   -117.5211	
    0.117275	    0.051694	   -117.5422	
    0.117300	    0.051453	   -117.5632	
    0.117325	    0.051212	   -117.5843	
    0.117350	    0.050972	   -117.6054	
    0.117375	    0.050731	   -117.6265	
    0.117400	    0.050490	   -117.6476	
    0.117425	    0.050249	   -117.6686	
    0.117450	    0.050009	   -117.6897	
    0.117475	    0.049768	   -117.7108	
    0.117500	    0.049527	   -117.7319	
    0.117525	    0.049285	   -117.7529	
    0.117550	    0.049044	   -117.7740	
    0.117575	    0.048803	   -117.7951	
    0.117600	    0.048562	   -117.8162	
    0.117625	    0.048320	   -117.8372	
    0.117650	    0.048079	   -117.8583	
    0.117675	    0.047838	   -117.8794	
    0.117700	    0.047596	   -117.9004	
    0.117725	    0.047354	   -117.9215	
    0.117750	    0.047113	   -117.9426	
    0.117775	    0.046871	   -117.9636	
    0.117800	    0.046629	   -117.9847	
    0.117825	    0.046387	   -118.0057	
    0.117850	    0.046145	   -118.0268	
    0.117875	    0.045903	   -118.0478	
    0.117900	    0.045661	   -118.0689	
    0.117925	    0.045419	   -118.0900	
    0.117950	    0.045177	   -118.1110	
    0.117975	    0.044935	   -118.1321	
    0.118000	    0.044692	   -118.1531	
    0.118025	    0.044450	   -118.1742	
    0.118050	    0.044207	   -118.1952	
    0.118075	    0.043965	   -118.2163	
    0.118100	    0.043722	   -118.2373	
    0.118125	    0.043480	   -118.2584	
    0.118150	    0.043237	   -118.2794	
    0.118175	    0.042994	   -118.3004	
    0.118200	    0.042751	   -118.3215	
    0.118225	    0.042508	   -118.3425	
    0.118250	    0.042265	   -118.3636	
    0.118275	    0.042022	   -118.3846	
    0.118300	    0.041779	   -118.4056	
    0.118325	    0.041536	   -118.4267	
    0.118350	    0.041293	   -118.4477	
    0.118375	    0.041049	   -118.4687	
    0.118400	    0.040806	   -118.4898	
    0.118425	    0.040563	   -118.5108	
    0.118450	    0.040319	   -118.5318	
    0.118475	    0.040075	   -118.5529	
    0.118500	    0.039832	   -118.5739	
    0.118525	    0.039588	   -118.5949	
    0.118550	    0.039344	   -118.6160	
    0.118575	    0.039100	   -118.6370	
    0.118600	    0.038857	   -118.6580	
    0.118625	    0.038613	   -118.6790	
    0.118650	    0.038369	   -118.7000	
    0.118675	    0.038124	   -118.7211	
