Force: -0.1754374456793037
Flowrate: 0.013932787827220754
Power: 0.07147520155364247
r [m]       	vel [m/s]   	Tau [N/m²]  	
    0.080125	    0.343851	    -67.6302	
    0.080150	    0.343708	    -67.6453	
    0.080175	    0.343564	    -67.6604	
    0.080200	    0.343421	    -67.6755	
    0.080225	    0.343278	    -67.6907	
    0.080250	    0.343134	    -67.7058	
    0.080275	    0.342991	    -67.7209	
    0.080300	    0.342847	    -67.7360	
    0.080325	    0.342703	    -67.7511	
    0.080350	    0.342560	    -67.7662	
    0.080375	    0.342416	    -67.7813	
    0.080400	    0.342272	    -67.7964	
    0.080425	    0.342128	    -67.8115	
    0.080450	    0.341984	    -67.8266	
    0.080475	    0.341840	    -67.8416	
    0.080500	    0.341696	    -67.8567	
    0.080525	    0.341552	    -67.8718	
    0.080550	    0.341408	    -67.8868	
    0.080575	    0.341263	    -67.9019	
    0.080600	    0.341119	    -67.9170	
    0.080625	    0.340975	    -67.9320	
    0.080650	    0.340830	    -67.9471	
    0.080675	    0.340686	    -67.9621	
    0.080700	    0.340541	    -67.9771	
    0.080725	    0.340397	    -67.9922	
    0.080750	    0.340252	    -68.0072	
    0.080775	    0.340107	    -68.0222	
    0.080800	    0.339962	    -68.0372	
    0.080825	    0.339818	    -68.0523	
    0.080850	    0.339673	    -68.0673	
    0.080875	    0.339528	    -68.0823	
    0.080900	    0.339383	    -68.0973	
    0.080925	    0.339237	    -68.1123	
    0.080950	    0.339092	    -68.1273	
    0.080975	    0.338947	    -68.1423	
    0.081000	    0.338802	    -68.1573	
    0.081025	    0.338656	    -68.1722	
    0.081050	    0.338511	    -68.1872	
    0.081075	    0.338366	    -68.2022	
    0.081100	    0.338220	    -68.2172	
    0.081125	    0.338074	    -68.2321	
    0.081150	    0.337929	    -68.2471	
    0.081175	    0.337783	    -68.2620	
    0.081200	    0.337637	    -68.2770	
    0.081225	    0.337492	    -68.2920	
    0.081250	    0.337346	    -68.3069	
    0.081275	    0.337200	    -68.3218	
    0.081300	    0.337054	    -68.3368	
    0.081325	    0.336908	    -68.3517	
    0.081350	    0.336762	    -68.3666	
    0.081375	    0.336615	    -68.3816	
    0.081400	    0.336469	    -68.3965	
    0.081425	    0.336323	    -68.4114	
    0.081450	    0.336176	    -68.4263	
    0.081475	    0.336030	    -68.4412	
    0.081500	    0.335883	    -68.4561	
    0.081525	    0.335737	    -68.4710	
    0.081550	    0.335590	    -68.4859	
    0.081575	    0.335444	    -68.5008	
    0.081600	    0.335297	    -68.5157	
    0.081625	    0.335150	    -68.5305	
    0.081650	    0.335003	    -68.5454	
    0.081675	    0.334856	    -68.5603	
    0.081700	    0.334709	    -68.5752	
    0.081725	    0.334562	    -68.5900	
    0.081750	    0.334415	    -68.6049	
    0.081775	    0.334268	    -68.6197	
    0.081800	    0.334121	    -68.6346	
    0.081825	    0.333974	    -68.6494	
    0.081850	    0.333826	    -68.6643	
    0.081875	    0.333679	    -68.6791	
    0.081900	    0.333531	    -68.6939	
    0.081925	    0.333384	    -68.7088	
    0.081950	    0.333236	    -68.7236	
    0.081975	    0.333089	    -68.7384	
    0.082000	    0.332941	    -68.7532	
    0.082025	    0.332793	    -68.7680	
    0.082050	    0.332645	    -68.7828	
    0.082075	    0.332497	    -68.7977	
    0.082100	    0.332350	    -68.8125	
    0.082125	    0.332201	    -68.8272	
    0.082150	    0.332053	    -68.8420	
    0.082175	    0.331905	    -68.8568	
    0.082200	    0.331757	    -68.8716	
    0.082225	    0.331609	    -68.8864	
    0.082250	    0.331461	    -68.9012	
    0.082275	    0.331312	    -68.9159	
    0.082300	    0.331164	    -68.9307	
    0.082325	    0.331015	    -68.9454	
    0.082350	    0.330867	    -68.9602	
    0.082375	    0.330718	    -68.9750	
    0.082400	    0.330569	    -68.9897	
    0.082425	    0.330421	    -69.0044	
    0.082450	    0.330272	    -69.0192	
    0.082475	    0.330123	    -69.0339	
    0.082500	    0.329974	    -69.0487	
    0.082525	    0.329825	    -69.0634	
    0.082550	    0.329676	    -69.0781	
    0.082575	    0.329527	    -69.0928	
    0.082600	    0.329378	    -69.1075	
    0.082625	    0.329228	    -69.1222	
    0.082650	    0.329079	    -69.1369	
    0.082675	    0.328930	    -69.1516	
    0.082700	    0.328780	    -69.1663	
    0.082725	    0.328631	    -69.1810	
    0.082750	    0.328481	    -69.1957	
    0.082775	    0.328332	    -69.2104	
    0.082800	    0.328182	    -69.2251	
    0.082825	    0.328032	    -69.2398	
    0.082850	    0.327883	    -69.2544	
    0.082875	    0.327733	    -69.2691	
    0.082900	    0.327583	    -69.2838	
    0.082925	    0.327433	    -69.2984	
    0.082950	    0.327283	    -69.3131	
    0.082975	    0.327133	    -69.3277	
    0.083000	    0.326983	    -69.3424	
    0.083025	    0.326832	    -69.3570	
    0.083050	    0.326682	    -69.3717	
    0.083075	    0.326532	    -69.3863	
    0.083100	    0.326381	    -69.4009	
    0.083125	    0.326231	    -69.4155	
    0.083150	    0.326080	    -69.4302	
    0.083175	    0.325930	    -69.4448	
    0.083200	    0.325779	    -69.4594	
    0.083225	    0.325628	    -69.4740	
    0.083250	    0.325478	    -69.4886	
    0.083275	    0.325327	    -69.5032	
    0.083300	    0.325176	    -69.5178	
    0.083325	    0.325025	    -69.5324	
    0.083350	    0.324874	    -69.5470	
    0.083375	    0.324723	    -69.5615	
    0.083400	    0.324572	    -69.5761	
    0.083425	    0.324420	    -69.5907	
    0.083450	    0.324269	    -69.6053	
    0.083475	    0.324118	    -69.6198	
    0.083500	    0.323966	    -69.6344	
    0.083525	    0.323815	    -69.6489	
    0.083550	    0.323663	    -69.6635	
    0.083575	    0.323512	    -69.6780	
    0.083600	    0.323360	    -69.6926	
    0.083625	    0.323209	    -69.7071	
    0.083650	    0.323057	    -69.7217	
    0.083675	    0.322905	    -69.7362	
    0.083700	    0.322753	    -69.7507	
    0.083725	    0.322601	    -69.7652	
    0.083750	    0.322449	    -69.7798	
    0.083775	    0.322297	    -69.7943	
    0.083800	    0.322145	    -69.8088	
    0.083825	    0.321993	    -69.8233	
    0.083850	    0.321840	    -69.8378	
    0.083875	    0.321688	    -69.8523	
    0.083900	    0.321536	    -69.8668	
    0.083925	    0.321383	    -69.8813	
    0.083950	    0.321231	    -69.8958	
    0.083975	    0.321078	    -69.9102	
    0.084000	    0.320926	    -69.9247	
    0.084025	    0.320773	    -69.9392	
    0.084050	    0.320620	    -69.9537	
    0.084075	    0.320467	    -69.9681	
    0.084100	    0.320314	    -69.9826	
    0.084125	    0.320162	    -69.9970	
    0.084150	    0.320008	    -70.0115	
    0.084175	    0.319855	    -70.0259	
    0.084200	    0.319702	    -70.0404	
    0.084225	    0.319549	    -70.0548	
    0.084250	    0.319396	    -70.0692	
    0.084275	    0.319243	    -70.0837	
    0.084300	    0.319089	    -70.0981	
    0.084325	    0.318936	    -70.1125	
    0.084350	    0.318782	    -70.1269	
    0.084375	    0.318629	    -70.1413	
    0.084400	    0.318475	    -70.1558	
    0.084425	    0.318321	    -70.1702	
    0.084450	    0.318168	    -70.1846	
    0.084475	    0.318014	    -70.1990	
    0.084500	    0.317860	    -70.2133	
    0.084525	    0.317706	    -70.2277	
    0.084550	    0.317552	    -70.2421	
    0.084575	    0.317398	    -70.2565	
    0.084600	    0.317244	    -70.2709	
    0.084625	    0.317089	    -70.2852	
    0.084650	    0.316935	    -70.2996	
    0.084675	    0.316781	    -70.3140	
    0.084700	    0.316627	    -70.3283	
    0.084725	    0.316472	    -70.3427	
    0.084750	    0.316318	    -70.3570	
    0.084775	    0.316163	    -70.3714	
    0.084800	    0.316008	    -70.3857	
    0.084825	    0.315854	    -70.4001	
    0.084850	    0.315699	    -70.4144	
    0.084875	    0.315544	    -70.4287	
    0.084900	    0.315389	    -70.4430	
    0.084925	    0.315234	    -70.4574	
    0.084950	    0.315079	    -70.4717	
    0.084975	    0.314924	    -70.4860	
    0.085000	    0.314769	    -70.5003	
    0.085025	    0.314614	    -70.5146	
    0.085050	    0.314459	    -70.5289	
    0.085075	    0.314303	    -70.5432	
    0.085100	    0.314148	    -70.5575	
    0.085125	    0.313992	    -70.5718	
    0.085150	    0.313837	    -70.5860	
    0.085175	    0.313681	    -70.6003	
    0.085200	    0.313526	    -70.6146	
    0.085225	    0.313370	    -70.6289	
    0.085250	    0.313214	    -70.6431	
    0.085275	    0.313058	    -70.6574	
    0.085300	    0.312902	    -70.6717	
    0.085325	    0.312747	    -70.6859	
    0.085350	    0.312591	    -70.7002	
    0.085375	    0.312434	    -70.7144	
    0.085400	    0.312278	    -70.7286	
    0.085425	    0.312122	    -70.7429	
    0.085450	    0.311966	    -70.7571	
    0.085475	    0.311809	    -70.7713	
    0.085500	    0.311653	    -70.7856	
    0.085525	    0.311497	    -70.7998	
    0.085550	    0.311340	    -70.8140	
    0.085575	    0.311183	    -70.8282	
    0.085600	    0.311027	    -70.8424	
    0.085625	    0.310870	    -70.8566	
    0.085650	    0.310713	    -70.8708	
    0.085675	    0.310557	    -70.8850	
    0.085700	    0.310400	    -70.8992	
    0.085725	    0.310243	    -70.9134	
    0.085750	    0.310086	    -70.9276	
    0.085775	    0.309929	    -70.9417	
    0.085800	    0.309771	    -70.9559	
    0.085825	    0.309614	    -70.9701	
    0.085850	    0.309457	    -70.9842	
    0.085875	    0.309299	    -70.9984	
    0.085900	    0.309142	    -71.0126	
    0.085925	    0.308985	    -71.0267	
    0.085950	    0.308827	    -71.0409	
    0.085975	    0.308669	    -71.0550	
    0.086000	    0.308512	    -71.0691	
    0.086025	    0.308354	    -71.0833	
    0.086050	    0.308196	    -71.0974	
    0.086075	    0.308038	    -71.1115	
    0.086100	    0.307880	    -71.1257	
    0.086125	    0.307722	    -71.1398	
    0.086150	    0.307564	    -71.1539	
    0.086175	    0.307406	    -71.1680	
    0.086200	    0.307248	    -71.1821	
    0.086225	    0.307090	    -71.1962	
    0.086250	    0.306932	    -71.2103	
    0.086275	    0.306773	    -71.2244	
    0.086300	    0.306615	    -71.2385	
    0.086325	    0.306456	    -71.2526	
    0.086350	    0.306298	    -71.2667	
    0.086375	    0.306139	    -71.2807	
    0.086400	    0.305980	    -71.2948	
    0.086425	    0.305822	    -71.3089	
    0.086450	    0.305663	    -71.3229	
    0.086475	    0.305504	    -71.3370	
    0.086500	    0.305345	    -71.3510	
    0.086525	    0.305186	    -71.3651	
    0.086550	    0.305027	    -71.3791	
    0.086575	    0.304868	    -71.3932	
    0.086600	    0.304709	    -71.4072	
    0.086625	    0.304549	    -71.4213	
    0.086650	    0.304390	    -71.4353	
    0.086675	    0.304231	    -71.4493	
    0.086700	    0.304071	    -71.4633	
    0.086725	    0.303912	    -71.4774	
    0.086750	    0.303752	    -71.4914	
    0.086775	    0.303592	    -71.5054	
    0.086800	    0.303433	    -71.5194	
    0.086825	    0.303273	    -71.5334	
    0.086850	    0.303113	    -71.5474	
    0.086875	    0.302953	    -71.5614	
    0.086900	    0.302793	    -71.5754	
    0.086925	    0.302633	    -71.5894	
    0.086950	    0.302473	    -71.6033	
    0.086975	    0.302313	    -71.6173	
    0.087000	    0.302153	    -71.6313	
    0.087025	    0.301992	    -71.6453	
    0.087050	    0.301832	    -71.6592	
    0.087075	    0.301672	    -71.6732	
    0.087100	    0.301511	    -71.6871	
    0.087125	    0.301351	    -71.7011	
    0.087150	    0.301190	    -71.7150	
    0.087175	    0.301029	    -71.7290	
    0.087200	    0.300869	    -71.7429	
    0.087225	    0.300708	    -71.7569	
    0.087250	    0.300547	    -71.7708	
    0.087275	    0.300386	    -71.7847	
    0.087300	    0.300225	    -71.7986	
    0.087325	    0.300064	    -71.8125	
    0.087350	    0.299903	    -71.8265	
    0.087375	    0.299742	    -71.8404	
    0.087400	    0.299580	    -71.8543	
    0.087425	    0.299419	    -71.8682	
    0.087450	    0.299258	    -71.8821	
    0.087475	    0.299096	    -71.8960	
    0.087500	    0.298935	    -71.9099	
    0.087525	    0.298773	    -71.9237	
    0.087550	    0.298612	    -71.9376	
    0.087575	    0.298450	    -71.9515	
    0.087600	    0.298288	    -71.9654	
    0.087625	    0.298126	    -71.9792	
    0.087650	    0.297964	    -71.9931	
    0.087675	    0.297802	    -72.0070	
    0.087700	    0.297640	    -72.0208	
    0.087725	    0.297478	    -72.0347	
    0.087750	    0.297316	    -72.0485	
    0.087775	    0.297154	    -72.0624	
    0.087800	    0.296992	    -72.0762	
    0.087825	    0.296829	    -72.0900	
    0.087850	    0.296667	    -72.1039	
    0.087875	    0.296504	    -72.1177	
    0.087900	    0.296342	    -72.1315	
    0.087925	    0.296179	    -72.1453	
    0.087950	    0.296016	    -72.1592	
    0.087975	    0.295854	    -72.1730	
    0.088000	    0.295691	    -72.1868	
    0.088025	    0.295528	    -72.2006	
    0.088050	    0.295365	    -72.2144	
    0.088075	    0.295202	    -72.2282	
    0.088100	    0.295039	    -72.2420	
    0.088125	    0.294876	    -72.2557	
    0.088150	    0.294713	    -72.2695	
    0.088175	    0.294549	    -72.2833	
    0.088200	    0.294386	    -72.2971	
    0.088225	    0.294223	    -72.3108	
    0.088250	    0.294059	    -72.3246	
    0.088275	    0.293896	    -72.3384	
    0.088300	    0.293732	    -72.3521	
    0.088325	    0.293568	    -72.3659	
    0.088350	    0.293405	    -72.3796	
    0.088375	    0.293241	    -72.3934	
    0.088400	    0.293077	    -72.4071	
    0.088425	    0.292913	    -72.4209	
    0.088450	    0.292749	    -72.4346	
    0.088475	    0.292585	    -72.4483	
    0.088500	    0.292421	    -72.4620	
    0.088525	    0.292257	    -72.4758	
    0.088550	    0.292093	    -72.4895	
    0.088575	    0.291928	    -72.5032	
    0.088600	    0.291764	    -72.5169	
    0.088625	    0.291599	    -72.5306	
    0.088650	    0.291435	    -72.5443	
    0.088675	    0.291270	    -72.5580	
    0.088700	    0.291106	    -72.5717	
    0.088725	    0.290941	    -72.5854	
    0.088750	    0.290776	    -72.5990	
    0.088775	    0.290611	    -72.6127	
    0.088800	    0.290446	    -72.6264	
    0.088825	    0.290281	    -72.6401	
    0.088850	    0.290116	    -72.6537	
    0.088875	    0.289951	    -72.6674	
    0.088900	    0.289786	    -72.6811	
    0.088925	    0.289621	    -72.6947	
    0.088950	    0.289456	    -72.7084	
    0.088975	    0.289290	    -72.7220	
    0.089000	    0.289125	    -72.7356	
    0.089025	    0.288959	    -72.7493	
    0.089050	    0.288794	    -72.7629	
    0.089075	    0.288628	    -72.7765	
    0.089100	    0.288463	    -72.7902	
    0.089125	    0.288297	    -72.8038	
    0.089150	    0.288131	    -72.8174	
    0.089175	    0.287965	    -72.8310	
    0.089200	    0.287799	    -72.8446	
    0.089225	    0.287633	    -72.8582	
    0.089250	    0.287467	    -72.8718	
    0.089275	    0.287301	    -72.8854	
    0.089300	    0.287135	    -72.8990	
    0.089325	    0.286968	    -72.9126	
    0.089350	    0.286802	    -72.9262	
    0.089375	    0.286636	    -72.9398	
    0.089400	    0.286469	    -72.9534	
    0.089425	    0.286303	    -72.9669	
    0.089450	    0.286136	    -72.9805	
    0.089475	    0.285969	    -72.9941	
    0.089500	    0.285803	    -73.0076	
    0.089525	    0.285636	    -73.0212	
    0.089550	    0.285469	    -73.0347	
    0.089575	    0.285302	    -73.0483	
    0.089600	    0.285135	    -73.0618	
    0.089625	    0.284968	    -73.0754	
    0.089650	    0.284801	    -73.0889	
    0.089675	    0.284633	    -73.1024	
    0.089700	    0.284466	    -73.1159	
    0.089725	    0.284299	    -73.1295	
    0.089750	    0.284131	    -73.1430	
    0.089775	    0.283964	    -73.1565	
    0.089800	    0.283796	    -73.1700	
    0.089825	    0.283629	    -73.1835	
    0.089850	    0.283461	    -73.1970	
    0.089875	    0.283293	    -73.2105	
    0.089900	    0.283126	    -73.2240	
    0.089925	    0.282958	    -73.2375	
    0.089950	    0.282790	    -73.2510	
    0.089975	    0.282622	    -73.2645	
    0.090000	    0.282454	    -73.2779	
    0.090025	    0.282286	    -73.2914	
    0.090050	    0.282117	    -73.3049	
    0.090075	    0.281949	    -73.3184	
    0.090100	    0.281781	    -73.3318	
    0.090125	    0.281612	    -73.3453	
    0.090150	    0.281444	    -73.3587	
